gbifID,scientificName,family,order,eventDate,basisOfRecord,decimalLatitude,decimalLongitude,stateProvince,datasetName,recordedBy,n_individuals,X,Y
5386895768,"Zonotrichia capensis (P.L.S.Müller, 1776)",Passerellidae,Passeriformes,2024-02-04,HUMAN_OBSERVATION,-19.643545,-43.52514,Minas Gerais,,obsr1359206,4,654635.6731366977,7827294.054843359
5312096993,"Sicalis flaveola (Linnaeus, 1766)",Thraupidae,Passeriformes,2024-01-07,HUMAN_OBSERVATION,-20.100239,-43.48618,Minas Gerais,,obsr1883460,1,658267.1672611256,7776707.532369835
5363296945,"Thraupis sayaca (Linnaeus, 1766)",Thraupidae,Passeriformes,2024-07-16,HUMAN_OBSERVATION,-20.325893,-46.83702,Minas Gerais,,obsr2661064,8,308211.5650104912,7751386.47036794
3745700107,"Furnarius rufus (Gmelin, 1788)",Furnariidae,Passeriformes,1974-02-08,PRESERVED_SPECIMEN,-19.513611,-43.744722,Minas Gerais,,Ivan Sazima,4,631715.4776308604,7841859.0227122335
2217159389,"Columba livia J.F.Gmelin, 1789",Columbidae,Columbiformes,2011-10-04,HUMAN_OBSERVATION,-19.514063,-43.748962,Minas Gerais,,obsr486435,7,631270.1569603512,7841812.249075267
5554764925,"Myiozetetes similis (Spix, 1825)",Tyrannidae,Passeriformes,2024-07-16,HUMAN_OBSERVATION,-20.325893,-46.83702,Minas Gerais,,obsr2661064,2,308211.5650104912,7751386.47036794
3745700228,"Veniliornis mixtus (Boddaert, 1783)",Picidae,Piciformes,1974-09-04,PRESERVED_SPECIMEN,-19.513611,-43.744722,Minas Gerais,,Otávio Cardozo de Oliveira,4,631715.4776308604,7841859.0227122335
3745700564,"Thalurania furcata (J.F.Gmelin, 1788)",Trochilidae,Apodiformes,1974-04-07,PRESERVED_SPECIMEN,-19.513611,-43.744722,Minas Gerais,,Otávio Cardozo de Oliveira,3,631715.4776308604,7841859.0227122335
5357111079,"Cranioleuca pallida (Wied-Neuwied, 1831)",Furnariidae,Passeriformes,2024-01-29,HUMAN_OBSERVATION,-20.097754,-43.48859,Minas Gerais,,obsr553166,3,658017.6551628779,7776984.886085302
5070084509,"Knipolegus nigerrimus (Vieillot, 1818)",Tyrannidae,Passeriformes,2025-02-15T17:58,HUMAN_OBSERVATION,-20.097114,-43.489374,Minas Gerais,iNaturalist research-grade observations,filipeprates,1,657936.3154391085,7777056.471305354
5390215531,"Stilpnia cayana (Linnaeus, 1766)",Thraupidae,Passeriformes,2024-07-16,HUMAN_OBSERVATION,-20.325893,-46.83702,Minas Gerais,,obsr2661064,10,308211.5650104912,7751386.47036794
5571304319,"Phaethornis pretrei (R.Lesson & Delattre, 1839)",Trochilidae,Apodiformes,2024-02-14,HUMAN_OBSERVATION,-20.342585,-46.859455,Minas Gerais,,obsr4596723,1,305889.53092472994,7749512.258980958
5164015370,"Chiroxiphia caudata (Shaw, 1793)",Pipridae,Passeriformes,2025-05-07T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,2,658080.9597998535,7777023.389103258
5164028409,"Coereba flaveola (Linnaeus, 1758)",Thraupidae,Passeriformes,2025-05-07T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,5,658080.9597998535,7777023.389103258
5070065528,"Chlorostilbon lucidus (Shaw, 1812)",Trochilidae,Apodiformes,2025-02-15T09:29,HUMAN_OBSERVATION,-20.098598,-43.488871,Minas Gerais,iNaturalist research-grade observations,filipeprates,4,657987.424533014,7776891.729403219
2716972848,"Caracara plancus (J.F.Miller, 1777)",Falconidae,Falconiformes,2016-10-14,HUMAN_OBSERVATION,-19.52946,-43.73666,Minas Gerais,,obsr3541,8,632548.598389779,7840098.72007939
5070081588,"Daptrius Vieillot, 1816",Falconidae,Falconiformes,2025-02-15T10:05,HUMAN_OBSERVATION,-20.096893,-43.488132,Minas Gerais,iNaturalist research-grade observations,filipeprates,7,658066.4118649933,7777079.756627259
4702225872,"Gnorimopsar chopi (Vieillot, 1819)",Icteridae,Passeriformes,2023-08-23,HUMAN_OBSERVATION,-14.96894,-44.047916,Minas Gerais,,obsr1089201,3,602375.010966715,8344889.659306865
4648616747,"Phacellodomus rufifrons (Wied-Neuwied, 1821)",Furnariidae,Passeriformes,2023-11-04,HUMAN_OBSERVATION,-20.34504,-46.86136,Minas Gerais,,obsr1149399,7,305693.68330693664,7749238.22244161
5164001324,"Schiffornis virescens (Lafresnaye, 1838)",Cotingidae,Passeriformes,2025-05-07T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,2,658080.9597998535,7777023.389103258
3214469481,"Zenaida auriculata (Des Murs, 1847)",Columbidae,Columbiformes,2020-12-20,HUMAN_OBSERVATION,-20.315615,-46.833275,Minas Gerais,,obsr1115302,6,308590.0044995516,7752528.672881655
5467450046,"Psittacara leucophthalmus (Müller & Pls, 1776)",Psittacidae,Psittaciformes,2024-07-16,HUMAN_OBSERVATION,-20.325893,-46.83702,Minas Gerais,,obsr2661064,1,308211.5650104912,7751386.47036794
5649991627,"Myiarchus ferox (Gmelin, 1789)",Tyrannidae,Passeriformes,2024-02-04,HUMAN_OBSERVATION,-19.606527,-43.495632,Minas Gerais,,obsr1359206,5,657766.2083815779,7831364.345306104
3203688706,"Geositta poeciloptera (Wied-Neuwied, 1830)",Furnariidae,Passeriformes,2020-07-31,HUMAN_OBSERVATION,-20.132963,-46.985428,Minas Gerais,,obsr280745,7,292456.88116714556,7772566.833727146
5678130806,"Sporophila caerulescens (Vieillot, 1823)",Thraupidae,Passeriformes,2024-12-07,HUMAN_OBSERVATION,-20.342236,-46.857098,Minas Gerais,,obsr2661064,6,306135.2109768133,7749553.67220656
4664694311,"Zonotrichia capensis (P.L.S.Müller, 1776)",Passerellidae,Passeriformes,2023-11-04,HUMAN_OBSERVATION,-20.34504,-46.86136,Minas Gerais,,obsr1149399,4,305693.68330693664,7749238.22244161
5543649176,"Mustelirallus albicollis (Vieillot, 1819)",Rallidae,Gruiformes,2024-02-03,HUMAN_OBSERVATION,-19.606527,-43.495632,Minas Gerais,,obsr1359206,3,657766.2083815779,7831364.345306104
4816016630,"Colaptes campestris (Vieillot, 1818)",Picidae,Piciformes,2023-11-04,HUMAN_OBSERVATION,-20.34504,-46.86136,Minas Gerais,,obsr1149399,1,305693.68330693664,7749238.22244161
3205690661,"Cariama cristata (Linnaeus, 1766)",Cariamidae,Cariamiformes,2020-12-20,HUMAN_OBSERVATION,-20.315615,-46.833275,Minas Gerais,,obsr1115302,5,308590.0044995516,7752528.672881655
4837081613,"Rhopospina caerulescens (Wied-Neuwied, 1830)",Thraupidae,Passeriformes,2023-11-04,HUMAN_OBSERVATION,-20.34504,-46.86136,Minas Gerais,,obsr1149399,9,305693.68330693664,7749238.22244161
5357516162,"Sirystes sibilator (Vieillot, 1818)",Tyrannidae,Passeriformes,2024-01-27,HUMAN_OBSERVATION,-20.15265,-43.520786,Minas Gerais,,obsr753626,10,654596.9984089466,7770938.651325583
5553224789,"Tyrannus savana Vieillot, 1808",Tyrannidae,Passeriformes,2024-02-03,HUMAN_OBSERVATION,-19.606527,-43.495632,Minas Gerais,,obsr1359206,9,657766.2083815779,7831364.345306104
5140323760,"Penelope obscura Temminck, 1815",Cracidae,Galliformes,2025-03-30T14:46:33,HUMAN_OBSERVATION,-20.098425,-43.487982,Minas Gerais,iNaturalist research-grade observations,Renan Souza,4,658080.5591157742,7776910.035961403
5164084406,"Scytalopus petrophilus B.M.Whitney, Vasconcelos, Silveira & Pacheco, 2010",Rhinocryptidae,Passeriformes,2025-05-07T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,7,658080.9597998535,7777023.389103258
5354427960,"Mimus saturninus (Lichtenstein, 1823)",Mimidae,Passeriformes,2024-07-16,HUMAN_OBSERVATION,-20.325893,-46.83702,Minas Gerais,,obsr2661064,1,308211.5650104912,7751386.47036794
2797486911,"Picumnus cirratus Temminck, 1825",Picidae,Piciformes,2016-10-14,HUMAN_OBSERVATION,-19.52946,-43.73666,Minas Gerais,,obsr3541,8,632548.598389779,7840098.72007939
4820381581,"Thraupis palmarum (Wied-Neuwied, 1821)",Thraupidae,Passeriformes,2023-11-03,HUMAN_OBSERVATION,-20.34504,-46.86136,Minas Gerais,,obsr1149399,9,305693.68330693664,7749238.22244161
5652842052,"Tolmomyias sulphurescens (Spix, 1825)",Tyrannidae,Passeriformes,2024-02-04,HUMAN_OBSERVATION,-19.643545,-43.52514,Minas Gerais,,obsr1359206,7,654635.6731366977,7827294.054843359
5070092536,"Tangara cyanoventris (Vieillot, 1819)",Thraupidae,Passeriformes,2025-02-15T09:45,HUMAN_OBSERVATION,-20.098306,-43.489084,Minas Gerais,iNaturalist research-grade observations,filipeprates,4,657965.4445310524,7776924.253022774
5498445539,"Ardea alba Linnaeus, 1758",Ardeidae,Pelecaniformes,2024-12-07,HUMAN_OBSERVATION,-20.342236,-46.857098,Minas Gerais,,obsr3387929,2,306135.2109768133,7749553.67220656
5674659376,"Phaethornis pretrei (R.Lesson & Delattre, 1839)",Trochilidae,Apodiformes,2024-07-18,HUMAN_OBSERVATION,-20.332607,-46.83823,Minas Gerais,,obsr2661064,8,308093.49329704023,7750641.770944715
5430102590,"Pitangus sulphuratus (Linnaeus, 1766)",Tyrannidae,Passeriformes,2024-02-04,HUMAN_OBSERVATION,-19.606527,-43.495632,Minas Gerais,,obsr1359206,8,657766.2083815779,7831364.345306104
5164118433,"Hemitriccus nidipendulus (Wied-Neuwied, 1831)",Tyrannidae,Passeriformes,2025-05-07T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,5,658080.9597998535,7777023.389103258
5164086359,"Patagioenas picazuro (Temminck, 1813)",Columbidae,Columbiformes,2025-05-07T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,2,658080.9597998535,7777023.389103258
5654835618,"Volatinia jacarina (Linnaeus, 1766)",Thraupidae,Passeriformes,2024-07-18,HUMAN_OBSERVATION,-20.332607,-46.83823,Minas Gerais,,obsr2661064,3,308093.49329704023,7750641.770944715
5318677779,"Myiothlypis leucophrys (Pelzeln, 1868)",Parulidae,Passeriformes,2024-01-29,HUMAN_OBSERVATION,-20.097414,-43.485508,Minas Gerais,,obsr553166,3,658340.2773092568,7777019.596048903
5063314950,"Caracara plancus (J.F.Miller, 1777)",Falconidae,Falconiformes,2025-01-13T11:08,HUMAN_OBSERVATION,-20.096662,-43.493308,Minas Gerais,iNaturalist research-grade observations,Diego Rolim,1,657525.3939501231,7777110.226330828
3745700090,"Tyrannus melancholicus Vieillot, 1819",Tyrannidae,Passeriformes,1974-02-07,PRESERVED_SPECIMEN,-19.513611,-43.744722,Minas Gerais,,Otávio Cardozo de Oliveira,8,631715.4776308604,7841859.0227122335
5637337322,"Eupetomena cirrochloris (Vieillot, 1818)",Trochilidae,Apodiformes,2024-02-04,HUMAN_OBSERVATION,-19.643545,-43.52514,Minas Gerais,,obsr1359206,9,654635.6731366977,7827294.054843359
5840028860,"Molothrus oryzivorus (Gmelin, 1788)",Icteridae,Passeriformes,2025-09-30T17:08,HUMAN_OBSERVATION,-19.522096,-43.745428,Minas Gerais,iNaturalist research-grade observations,Davidson Moreira,4,631634.5172399943,7840920.489169046
5070000962,"Penelope obscura Temminck, 1815",Cracidae,Galliformes,2025-02-14T18:02,HUMAN_OBSERVATION,-20.097809,-43.489196,Minas Gerais,iNaturalist research-grade observations,filipeprates,1,657954.2314952718,7776979.372511174
5608228148,"Tyrannus melancholicus Vieillot, 1819",Tyrannidae,Passeriformes,2024-02-04,HUMAN_OBSERVATION,-19.606527,-43.495632,Minas Gerais,,obsr1359206,10,657766.2083815779,7831364.345306104
5452828510,"Myiarchus ferox (Gmelin, 1789)",Tyrannidae,Passeriformes,2024-07-16,HUMAN_OBSERVATION,-20.325893,-46.83702,Minas Gerais,,obsr2661064,10,308211.5650104912,7751386.47036794
5403832448,"Crotophaga ani Linnaeus, 1758",Cuculidae,Cuculiformes,2024-07-16,HUMAN_OBSERVATION,-20.325893,-46.83702,Minas Gerais,,obsr2661064,7,308211.5650104912,7751386.47036794
5672915378,"Nannopterum brasilianum (J.F.Gmelin, 1789)",Phalacrocoracidae,Suliformes,2024-12-07,HUMAN_OBSERVATION,-20.342236,-46.857098,Minas Gerais,,obsr2661064,6,306135.2109768133,7749553.67220656
5303578024,"Herpsilochmus atricapillus Pelzeln, 1868",Thamnophilidae,Passeriformes,2024-01-27,HUMAN_OBSERVATION,-20.15265,-43.520786,Minas Gerais,,obsr753626,4,654596.9984089466,7770938.651325583
4744547355,"Penelope obscura Temminck, 1815",Cracidae,Galliformes,2023-11-04,HUMAN_OBSERVATION,-20.34504,-46.86136,Minas Gerais,,obsr1149399,2,305693.68330693664,7749238.22244161
5164056380,"Phyllomyias fasciatus (Thunberg, 1822)",Tyrannidae,Passeriformes,2025-05-07T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,2,658080.9597998535,7777023.389103258
5618010576,"Saltator similis d'Orbigny & Lafresnaye, 1837",Thraupidae,Passeriformes,2024-02-04,HUMAN_OBSERVATION,-19.643545,-43.52514,Minas Gerais,,obsr1359206,6,654635.6731366977,7827294.054843359
5547178872,"Icterus jamacaii (Gmelin, 1788)",Icteridae,Passeriformes,2024-02-04,HUMAN_OBSERVATION,-19.606527,-43.495632,Minas Gerais,,obsr1359206,7,657766.2083815779,7831364.345306104
3745700125,"Pseudoleistes guirahuro (Vieillot, 1819)",Icteridae,Passeriformes,1973-09-05,PRESERVED_SPECIMEN,-19.513611,-43.744722,Minas Gerais,,Ivan Sazima,7,631715.4776308604,7841859.0227122335
5164066402,"Colaptes campestris (Vieillot, 1818)",Picidae,Piciformes,2025-05-08T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,7,658080.9597998535,7777023.389103258
5164083395,"Aramides saracura (Spix, 1825)",Rallidae,Gruiformes,2025-05-07T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,3,658080.9597998535,7777023.389103258
5163994454,"Knipolegus nigerrimus (Vieillot, 1818)",Tyrannidae,Passeriformes,2025-05-07T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,5,658080.9597998535,7777023.389103258
5602634907,"Mimus saturninus (Lichtenstein, 1823)",Mimidae,Passeriformes,2024-02-04,HUMAN_OBSERVATION,-19.606527,-43.495632,Minas Gerais,,obsr1359206,4,657766.2083815779,7831364.345306104
5431674742,"Coryphospingus cucullatus (P.L.S.Müller, 1776)",Thraupidae,Passeriformes,2024-07-18,HUMAN_OBSERVATION,-20.332607,-46.83823,Minas Gerais,,obsr2661064,4,308093.49329704023,7750641.770944715
5070100604,"Dacnis cayana (Linnaeus, 1766)",Thraupidae,Passeriformes,2025-02-15T09:45,HUMAN_OBSERVATION,-20.098185,-43.489191,Minas Gerais,iNaturalist research-grade observations,filipeprates,6,657954.3771338334,7776937.748022879
5828017460,"Ramphastos toco P.L.S.Müller, 1776",Ramphastidae,Piciformes,2019-09-25T10:13,HUMAN_OBSERVATION,-19.518965,-43.747259,Minas Gerais,iNaturalist research-grade observations,Túlio Torres,2,631444.9097890495,7841268.416988378
2773570825,"Turdus leucomelas Vieillot, 1818",Turdidae,Passeriformes,2016-10-16,HUMAN_OBSERVATION,-19.52946,-43.73666,Minas Gerais,,obsr3541,4,632548.598389779,7840098.72007939
5387293544,"Phacellodomus rufifrons (Wied-Neuwied, 1821)",Furnariidae,Passeriformes,2024-07-16,HUMAN_OBSERVATION,-20.325893,-46.83702,Minas Gerais,,obsr2661064,10,308211.5650104912,7751386.47036794
5164048447,"Tersina viridis (Illiger, 1811)",Thraupidae,Passeriformes,2025-05-07T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,8,658080.9597998535,7777023.389103258
5532080683,"Rupornis magnirostris (Gmelin, 1788)",Accipitridae,Accipitriformes,2024-02-04,HUMAN_OBSERVATION,-19.606527,-43.495632,Minas Gerais,,obsr1359206,5,657766.2083815779,7831364.345306104
2194451069,"Basileuterus culicivorus (Deppe, 1830)",Parulidae,Passeriformes,2016-10-16,HUMAN_OBSERVATION,-19.52946,-43.73666,Minas Gerais,,obsr3541,8,632548.598389779,7840098.72007939
5513609098,"Aratinga auricapillus (Kuhl, 1820)",Psittacidae,Psittaciformes,2024-02-14,HUMAN_OBSERVATION,-20.342585,-46.859455,Minas Gerais,,obsr4596723,4,305889.53092472994,7749512.258980958
5368901060,"Stelgidopteryx ruficollis (Vieillot, 1817)",Hirundinidae,Passeriformes,2024-02-04,HUMAN_OBSERVATION,-19.606527,-43.495632,Minas Gerais,,obsr1359206,3,657766.2083815779,7831364.345306104
5164019388,"Rupornis magnirostris (Gmelin, 1788)",Accipitridae,Accipitriformes,2025-05-08T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,2,658080.9597998535,7777023.389103258
5390183220,"Todirostrum poliocephalum (Wied-Neuwied, 1831)",Tyrannidae,Passeriformes,2024-02-04,HUMAN_OBSERVATION,-19.643545,-43.52514,Minas Gerais,,obsr1359206,10,654635.6731366977,7827294.054843359
2800389090,"Chlorostilbon lucidus (Shaw, 1812)",Trochilidae,Apodiformes,2016-10-16,HUMAN_OBSERVATION,-19.52946,-43.73666,Minas Gerais,,obsr3541,8,632548.598389779,7840098.72007939
3226653400,"Turdus leucomelas Vieillot, 1818",Turdidae,Passeriformes,2020-02-22,HUMAN_OBSERVATION,-20.343294,-46.84829,Minas Gerais,,obsr1127182,9,307056.24726230686,7749446.884850265
3745700212,"Hirundinea ferruginea (Gmelin, 1788)",Tyrannidae,Passeriformes,1973-09-07,PRESERVED_SPECIMEN,-19.513611,-43.744722,Minas Gerais,,Ivan Sazima,2,631715.4776308604,7841859.0227122335
2796271955,"Empidonomus varius (Vieillot, 1818)",Tyrannidae,Passeriformes,2016-10-14,HUMAN_OBSERVATION,-19.52946,-43.73666,Minas Gerais,,obsr3541,3,632548.598389779,7840098.72007939
5282481732,"Psittacara leucophthalmus (Müller & Pls, 1776)",Psittacidae,Psittaciformes,2025-07-20T16:46:14,HUMAN_OBSERVATION,-20.344776,-46.855553,Minas Gerais,iNaturalist research-grade observations,Bhianca,4,306299.7056243085,7749274.289898774
5164046423,"Tolmomyias sulphurescens (Spix, 1825)",Tyrannidae,Passeriformes,2025-05-07T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,8,658080.9597998535,7777023.389103258
5649716322,"Streptoprocne zonaris (Shaw, 1796)",Apodidae,Apodiformes,2024-02-04,HUMAN_OBSERVATION,-19.606527,-43.495632,Minas Gerais,,obsr1359206,6,657766.2083815779,7831364.345306104
3745700129,"Cissopis leverianus (J.F.Gmelin, 1788)",Thraupidae,Passeriformes,1973-10-28,PRESERVED_SPECIMEN,-19.513611,-43.744722,Minas Gerais,,Ivan Sazima,1,631715.4776308604,7841859.0227122335
3218373171,"Thraupis palmarum (Wied-Neuwied, 1821)",Thraupidae,Passeriformes,2020-02-23,HUMAN_OBSERVATION,-20.343294,-46.84829,Minas Gerais,,obsr1127182,1,307056.24726230686,7749446.884850265
3219995878,"Aratinga auricapillus (Kuhl, 1820)",Psittacidae,Psittaciformes,2020-02-23,HUMAN_OBSERVATION,-20.343294,-46.84829,Minas Gerais,,obsr1211577,10,307056.24726230686,7749446.884850265
5322946350,"Hirundinea ferruginea (Gmelin, 1788)",Tyrannidae,Passeriformes,2024-01-29,HUMAN_OBSERVATION,-20.098928,-43.49928,Minas Gerais,,obsr1426674,7,656898.6503140766,7776865.034611004
5164119485,"Tangara desmaresti (Vieillot, 1819)",Thraupidae,Passeriformes,2025-05-08T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,9,658080.9597998535,7777023.389103258
4738580178,"Cariama cristata (Linnaeus, 1766)",Cariamidae,Cariamiformes,2023-11-04,HUMAN_OBSERVATION,-20.34504,-46.86136,Minas Gerais,,obsr1149399,10,305693.68330693664,7749238.22244161
3745699577,"Saltatricula atricollis (Vieillot, 1817)",Thraupidae,Passeriformes,1973-07-23,PRESERVED_SPECIMEN,-19.513611,-43.744722,Minas Gerais,,Antônio Corrêa Filho,6,631715.4776308604,7841859.0227122335
5652688038,"Columbina squammata (R.Lesson, 1831)",Columbidae,Columbiformes,2024-02-04,HUMAN_OBSERVATION,-19.606527,-43.495632,Minas Gerais,,obsr1359206,6,657766.2083815779,7831364.345306104
5532784817,"Butorides striata (Linnaeus, 1758)",Ardeidae,Pelecaniformes,2024-12-07,HUMAN_OBSERVATION,-20.342236,-46.857098,Minas Gerais,,obsr3387929,6,306135.2109768133,7749553.67220656
3222830387,"Coereba flaveola (Linnaeus, 1758)",Thraupidae,Passeriformes,2020-02-23,HUMAN_OBSERVATION,-20.343294,-46.84829,Minas Gerais,,obsr1127182,9,307056.24726230686,7749446.884850265
5618448482,"Dendrocygna viduata (Linnaeus, 1766)",Anatidae,Anseriformes,2024-12-07,HUMAN_OBSERVATION,-20.342236,-46.857098,Minas Gerais,,obsr3387929,6,306135.2109768133,7749553.67220656
5417339190,"Forpus xanthopterygius (Spix, 1824)",Psittacidae,Psittaciformes,2024-02-04,HUMAN_OBSERVATION,-19.606527,-43.495632,Minas Gerais,,obsr1359206,5,657766.2083815779,7831364.345306104
5164111410,"Sicalis flaveola (Linnaeus, 1766)",Thraupidae,Passeriformes,2025-05-07T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,6,658080.9597998535,7777023.389103258
5369309851,"Crotophaga ani Linnaeus, 1758",Cuculidae,Cuculiformes,2024-02-14,HUMAN_OBSERVATION,-20.342585,-46.859455,Minas Gerais,,obsr4596723,4,305889.53092472994,7749512.258980958
2719481998,"Furnarius rufus (Gmelin, 1788)",Furnariidae,Passeriformes,2016-10-15,HUMAN_OBSERVATION,-19.52946,-43.73666,Minas Gerais,,obsr3541,4,632548.598389779,7840098.72007939
5558363535,"Theristicus caudatus (Boddaert, 1783)",Threskiornithidae,Pelecaniformes,2024-12-08,HUMAN_OBSERVATION,-20.343323,-46.847748,Minas Gerais,,obsr3387929,1,307112.8778519528,7749444.309124844
5164073458,"Troglodytes aedon musculus J.F.Naumann, 1823",Troglodytidae,Passeriformes,2025-05-08T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,1,658080.9597998535,7777023.389103258
5459813795,"Galbula ruficauda Cuvier, 1816",Galbulidae,Piciformes,2022-10-12,HUMAN_OBSERVATION,-20.317621,-46.837254,Minas Gerais,,obsr3010636,8,308176.9266879465,7752301.970744232
5565909295,"Gallinula galeata (Lichtenstein & Mhc, 1818)",Rallidae,Gruiformes,2024-12-07,HUMAN_OBSERVATION,-20.342236,-46.857098,Minas Gerais,,obsr2661064,8,306135.2109768133,7749553.67220656
5298393476,"Tachyphonus coronatus (Vieillot, 1822)",Thraupidae,Passeriformes,2024-01-27,HUMAN_OBSERVATION,-20.15265,-43.520786,Minas Gerais,,obsr753626,9,654596.9984089466,7770938.651325583
5643856942,"Eupsittula aurea (J.F.Gmelin, 1788)",Psittacidae,Psittaciformes,2024-02-03,HUMAN_OBSERVATION,-19.606527,-43.495632,Minas Gerais,,obsr1359206,1,657766.2083815779,7831364.345306104
5354856293,"Thraupis ornata (Sparrman, 1789)",Thraupidae,Passeriformes,2024-01-05,HUMAN_OBSERVATION,-20.1026,-43.494,Minas Gerais,,obsr398519,5,657447.0936986138,7776453.59906376
5070080584,"Penelope obscura Temminck, 1815",Cracidae,Galliformes,2025-02-15T10:06,HUMAN_OBSERVATION,-20.09718,-43.487957,Minas Gerais,iNaturalist research-grade observations,filipeprates,6,658084.4233119052,7777047.822382144
5164032341,"Sirystes sibilator (Vieillot, 1818)",Tyrannidae,Passeriformes,2025-05-07T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,7,658080.9597998535,7777023.389103258
5164063453,"Clytolaema rubricauda (Boddaert, 1783)",Trochilidae,Apodiformes,2025-05-08T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,4,658080.9597998535,7777023.389103258
5166914031,"Cariama cristata (Linnaeus, 1766)",Cariamidae,Cariamiformes,2025-05-12T07:43,HUMAN_OBSERVATION,-19.529784,-43.725012,Minas Gerais,iNaturalist research-grade observations,Túlio Torres,2,633770.587215136,7840053.808968275
5297951690,"Cyclarhis gujanensis (Gmelin, 1789)",Vireonidae,Passeriformes,2024-01-07,HUMAN_OBSERVATION,-20.100239,-43.48618,Minas Gerais,,obsr1883460,10,658267.1672611256,7776707.532369835
5070132564,"Psittacara leucophthalmus (Müller & Pls, 1776)",Psittacidae,Psittaciformes,2025-02-15T17:23,HUMAN_OBSERVATION,-20.096978,-43.488581,Minas Gerais,iNaturalist research-grade observations,filipeprates,8,658019.3750542593,7777070.773644736
5454333223,"Cathartes aura (Linnaeus, 1758)",Cathartidae,Accipitriformes,2024-02-03,HUMAN_OBSERVATION,-19.606527,-43.495632,Minas Gerais,,obsr1359206,3,657766.2083815779,7831364.345306104
5639711586,"Tyrannus albogularis Burmeister, 1856",Tyrannidae,Passeriformes,2024-02-04,HUMAN_OBSERVATION,-19.606527,-43.495632,Minas Gerais,,obsr1359206,6,657766.2083815779,7831364.345306104
3225983962,"Pitangus sulphuratus (Linnaeus, 1766)",Tyrannidae,Passeriformes,2020-02-23,HUMAN_OBSERVATION,-20.343294,-46.84829,Minas Gerais,,obsr1211577,1,307056.24726230686,7749446.884850265
4741425683,"Anumbius annumbi (Vieillot, 1817)",Furnariidae,Passeriformes,2023-11-03,HUMAN_OBSERVATION,-20.34504,-46.86136,Minas Gerais,,obsr1149399,9,305693.68330693664,7749238.22244161
2248725713,"Lepidocolaptes Reichenbach, 1853",Furnariidae,Passeriformes,2001-12-28,MATERIAL_SAMPLE,-19.5,-43.73333,Minas Gerais,,Beatriz Aquino Ribeiro,7,632922.1064590478,7843356.631054478
5398624956,"Coryphospingus cucullatus (P.L.S.Müller, 1776)",Thraupidae,Passeriformes,2024-07-16,HUMAN_OBSERVATION,-20.325893,-46.83702,Minas Gerais,,obsr2661064,9,308211.5650104912,7751386.47036794
5503368976,"Myiophobus fasciatus (Statius Muller, 1776)",Tyrannidae,Passeriformes,2024-02-03,HUMAN_OBSERVATION,-19.606527,-43.495632,Minas Gerais,,obsr1359206,2,657766.2083815779,7831364.345306104
5827433658,"Piaya cayana (Linnaeus, 1766)",Cuculidae,Cuculiformes,2025-09-13T14:38,HUMAN_OBSERVATION,-19.522667,-43.738311,Minas Gerais,iNaturalist research-grade observations,Túlio Torres,8,632380.8892503823,7840851.812592148
5164093418,"Patagioenas cayennensis (Bonnaterre, 1792)",Columbidae,Columbiformes,2025-05-08T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,10,658080.9597998535,7777023.389103258
5568625716,"Chrysomus ruficapillus (Vieillot, 1819)",Icteridae,Passeriformes,2024-02-14,HUMAN_OBSERVATION,-20.342585,-46.859455,Minas Gerais,,obsr4596723,3,305889.53092472994,7749512.258980958
5526611614,"Brotogeris chiriri (Vieillot, 1818)",Psittacidae,Psittaciformes,2024-12-08,HUMAN_OBSERVATION,-20.343323,-46.847748,Minas Gerais,,obsr3387929,1,307112.8778519528,7749444.309124844
5598996211,"Leptotila verreauxi Bonaparte, 1855",Columbidae,Columbiformes,2024-07-16,HUMAN_OBSERVATION,-20.325893,-46.83702,Minas Gerais,,obsr2661064,7,308211.5650104912,7751386.47036794
5282520745,"Culicivora caudacuta (Vieillot, 1818)",Tyrannidae,Passeriformes,2023-06-08T11:29,HUMAN_OBSERVATION,-20.396755,-46.787936,Minas Gerais,iNaturalist research-grade observations,Paulo Mascaretti,10,313422.521482363,7743597.987220895
